5A,Prescolite,AKTSCP38 WH,BG336000, $36.78 ,USD,1,PZ,1 PZ,M
5A,Prescolite,AKTSCP38 BL,BG336100, $36.78 ,USD,1,PZ,1 PZ,M
5A,Prescolite,LF6CFH132EB,BG946500, $72.61 ,USD,1,PZ,1 PZ,-
7A,WIEGMANN,P1412,BK PANEL (JIC B SERIES) 12.8X10.8 CS-WHT, $23.19 ,USD,1,PZ,1 PZ,-
3C,Premise,CS1976,"RACK, RELAY,7'X6"",CHAN,W/COVERS,BK"," $1,772.98 ",USD,1,PZ,1 PZ,M
5I,Industrial,BL-400P8-BI-WH,BL400P8BIWH, Descontinuado ,USD,1,PZ,1 PZ,-
5I,Industrial,BL400P8BIWH,BL-400P8-BI-WH, Descontinuado ,USD,1,PZ,1 PZ,-
5I,Industrial,BL-400P8-LB1-WH,BL400P8LB1WH, Descontinuado ,USD,1,PZ,1 PZ,-
5I,Industrial,BL400P8LB1WH,BL-400P8-LB1-WH, Descontinuado ,USD,1,PZ,1 PZ,-
5I,Industrial,BL-400P8-LB1-WH-EX,BL400P8LB1WHEX, Descontinuado ,USD,1,PZ,1 PZ,-
5I,Industrial,BL400P8LB1WHEX,BL-400P8-LB1-WH-EX, Descontinuado ,USD,1,PZ,1 PZ,-
5I,Industrial,BL-400P-HB,BL400PHB, Descontinuado ,USD,1,PZ,1 PZ,-
5I,Industrial,BL400PHB,BL-400P-HB, Descontinuado ,USD,1,PZ,1 PZ,-
5H,Outdoor,MODULO 250W A.M.C/CUARZO AUX.CUADRIVOLT.,BLA-250H8WHQSSNE, $0.04 ,USD,1,PZ,1 PZ,-
5I,Industrial,BLA-250P8-WH-EX,BLA250P8WHEX, $243.64 ,USD,1,PZ,1 PZ,-
5I,Industrial,BLA250P8WHEX,BLA-250P8-WH-EX, $243.64 ,USD,1,PZ,1 PZ,-
5I,Industrial,BLA-250P8-WH-QSS OBS,BLA250P8WHQSS, $283.11 ,USD,1,PZ,1 PZ,-
5I,Industrial,BLA250P8WHQSS,BLA-250P8-WH-QSS OBS, $283.11 ,USD,1,PZ,1 PZ,-
5I,Industrial,BLA-320P8-WH-EX,BLA320P8WHEX, $339.22 ,USD,1,PZ,1 PZ,-
5I,Industrial,BLA320P8WHEX,BLA-320P8-WH-EX, $339.22 ,USD,1,PZ,1 PZ,-
5I,Industrial,BLA-400P8-WH-EX,BLA400P8WHEX, $277.89 ,USD,1,PZ,1 PZ,-
5I,Industrial,BLA400P8WHEX,BLA-400P8-WH-EX, $277.89 ,USD,1,PZ,1 PZ,-
5I,Industrial,BLA-C4HLP5,BLAC4HLP5, $72.39 ,USD,1,PZ,1 PZ,-
4B,KILLARK,CTCAB075,"CABLE GLAND SZ B 3/4"" NPT", DESCONTINUADO ,USD,1,PZ,1 PZ,M
4B,KILLARK,CTCAO050,"CABLE GLAND SZ O 1/2"" NPT", DESCONTINUADO ,USD,1,PZ,1 PZ,M
5I,Industrial,BLAC4HLP5,BLA-C4HLP5, $72.39 ,USD,1,PZ,1 PZ,-
5I,Industrial,BL-BI,BLBI, $83.57 ,USD,1,PZ,1 PZ,-
5I,Industrial,BLBI,BL-BI, $83.57 ,USD,1,PZ,1 PZ,-
5I,Industrial,BL-EG,BLEG, $123.42 ,USD,1,PZ,1 PZ,-
4C,CHALMIT,CUEE/03L/LE,CUEE/03L/LE," $9,316.14 ",USD,1,PZ,1 PZ,M
4C,CHALMIT,CUEE/218/BI,CUEE/218/BI," $4,235.06 ",USD,1,PZ,1 PZ,M
4C,CHALMIT,CUEE/236/BI,CUEE/236/BI," $4,323.09 ",USD,1,PZ,1 PZ,M
4B,KILLARK,CUP-0,"PLUG AL CLOSE UP 4""", $57.55 ,USD,1,PZ,1 PZ,M
4B,KILLARK,CUP-1,"PLUG AL CLOSE UP 1/2""", $3.17 ,USD,1,PZ,1 PZ,B
4B,KILLARK,CUP-2,"PLUG AL CLOSE UP 3/4""", $3.34 ,USD,1,PZ,1 PZ,B
4B,KILLARK,CUP-3,"PLUG AL CLOSE UP 1""", $3.63 ,USD,1,PZ,1 PZ,B
4B,KILLARK,CUP-375,"PLUG AL CLOSE UP 3/8""", $2.75 ,USD,1,PZ,1 PZ,M
4B,KILLARK,CUP-4,"PLUG AL CLOSE UP 1-1/4""", $4.75 ,USD,1,PZ,1 PZ,M
4B,KILLARK,CUP-5,"PLUG AL CLOSE UP 1-1/2""", $5.83 ,USD,1,PZ,1 PZ,M
4B,KILLARK,CUP-6,"PLUG AL CLOSE UP 2""", $9.86 ,USD,1,PZ,1 PZ,M
4B,KILLARK,CUP-7,"PLUG AL CLOSE UP 2-1/2""", $48.50 ,USD,1,PZ,1 PZ,M
4B,KILLARK,CUP-8,"PLUG AL CLOSE UP 3""", $39.86 ,USD,1,PZ,1 PZ,M
4B,KILLARK,CUP-9,"PLUG AL CLOSE UP 3-1/2""", $47.02 ,USD,1,PZ,1 PZ,M
4B,KILLARK,CUPX-2,"PLUG AL SQHD CLOSE UP 3/4""", $5.95 ,USD,1,PZ,1 PZ,M
4B,KILLARK,CUPX-6,"PLUG AL SQHD CLOSE UP 2""", $18.76 ,USD,1,PZ,1 PZ,M
4B,KILLARK,CUPX-8,"PLUG AL SQHD CLOSE UP 3""", $172.24 ,USD,1,PZ,1 PZ,M
5I,Industrial,BLEG,BL-EG, $123.42 ,USD,1,PZ,1 PZ,-
5I,Industrial,BL-FLUSH-MT-KIT,BLFLUSHMTKIT, $20.65 ,USD,1,PZ,1 PZ,-
5I,Industrial,BLFLUSHMTKIT,BL-FLUSH-MT-KIT, $20.65 ,USD,1,PZ,1 PZ,-
5I,Industrial,BL-LB1,BLLB1, $227.36 ,USD,1,PZ,1 PZ,-
5I,Industrial,BLLB1,BL-LB1, $227.36 ,USD,1,PZ,1 PZ,-
5I,Industrial,BL-SU,BLSU, $123.71 ,USD,1,PZ,1 PZ,-
5I,Industrial,BLSU,BL-SU, $123.71 ,USD,1,PZ,1 PZ,-
5I,Industrial,BL-WA22,BLWA22, $132.63 ,USD,1,PZ,1 PZ,-
5I,Industrial,BLWA22,BL-WA22, $132.63 ,USD,1,PZ,1 PZ,-
4B,KILLARK,OC-3CG,"BODY,CVR,GASK 1"" C AL", $17.74 ,USD,1,PZ,1 PZ,-
4B,KILLARK,OLB-3CG,"BODY,CVR,GASK 1"" LB AL", $13.62 ,USD,1,PZ,1 PZ,-
4B,KILLARK,OLL-3CG,"BODY,CVR,GASK 1"" LL AL", $22.22 ,USD,1,PZ,1 PZ,-
4B,KILLARK,OLR-3CG,"BODY,CVR,GASK 1"" LR AL", $23.64 ,USD,1,PZ,1 PZ,-
4B,KILLARK,OT-3CG,"BODY,CVR,GASK 1"" T AL", $20.23 ,USD,1,PZ,1 PZ,-
4B,KILLARK,OC-1CG,"BODY,CVR,GASK 1/2"" C AL", $11.24 ,USD,1,PZ,1 PZ,-
4B,KILLARK,OLB-1CG,"BODY,CVR,GASK 1/2"" LB AL", $10.02 ,USD,1,PZ,1 PZ,-
4B,KILLARK,OLB-1CGWW,"BODY,CVR,GASK 1/2"" LB AL WWGP#4TZR1", $6.61 ,USD,1,PZ,1 PZ,-
4B,KILLARK,OLL-1CG,"BODY,CVR,GASK 1/2"" LL AL", $14.64 ,USD,1,PZ,1 PZ,-
4B,KILLARK,OLR-1CG,"BODY,CVR,GASK 1/2"" LR AL", $14.29 ,USD,1,PZ,1 PZ,-
4B,KILLARK,OT-1CG,"BODY,CVR,GASK 1/2"" T AL", $14.23 ,USD,1,PZ,1 PZ,-
4B,KILLARK,OLB-5CG,"BODY,CVR,GASK 1-1/2"" LB AL", $34.32 ,USD,1,PZ,1 PZ,-
4B,KILLARK,OT-5CG,"BODY,CVR,GASK 1-1/2"" T AL", $40.52 ,USD,1,PZ,1 PZ,-
4B,KILLARK,OLB-4CG,"BODY,CVR,GASK 1-1/4"" LB AL", $35.38 ,USD,1,PZ,1 PZ,-
3D,HCS,CX042S00SPN,CX042S00SPN, Descontinuado ,USD,1,PZ,1 PZ,M
4B,KILLARK,OLB-6CG,"BODY,CVR,GASK 2"" LB AL", $42.50 ,USD,1,PZ,1 PZ,-
3D,HCS,CX082S00SPS,CX082S00SPS, Descontinuado ,USD,1,PZ,1 PZ,C
3D,HCS,CX082S082NM,CX082S082NM," $1,366.16 ",USD,1,PZ,1 PZ,M
4B,KILLARK,OLB-7CG,"BODY,CVR,GASK 2-1/2"" LB AL", $112.55 ,USD,1,PZ,1 PZ,-
3D,HCS,CX162S00SPS,CX162S00SPS, Descontinuado ,USD,1,PZ,1 PZ,M
4B,KILLARK,OLB-8CG,"BODY,CVR,GASK 3"" LB AL", $102.54 ,USD,1,PZ,1 PZ,-
3D,HCS,CX242S00SPS,CX242S00SPS, Descontinuado ,USD,1,PZ,1 PZ,C
4B,KILLARK,OC-2CG,"BODY,CVR,GASK 3/4"" C AL", $12.51 ,USD,1,PZ,1 PZ,-
4B,KILLARK,OLB-2CG,"BODY,CVR,GASK 3/4"" LB AL", $11.08 ,USD,1,PZ,1 PZ,-
3D,HCS,CXR3L,CXR3L, $45.78 ,USD,1,PZ,1 PZ,M
4B,KILLARK,OLB-2CGWW,"BODY,CVR,GASK 3/4"" LB AL WWGP#4TZR2", $7.78 ,USD,1,PZ,1 PZ,-
5C,Columbia Lighting,CY222019F000000,AWN2-217-EU, $56.43 ,USD,1,PZ,1 PZ,M
4B,KILLARK,OLL-2CG,"BODY,CVR,GASK 3/4"" LL AL", $16.42 ,USD,1,PZ,1 PZ,-
4B,KILLARK,OLR-2CG,"BODY,CVR,GASK 3/4"" LR AL", $16.42 ,USD,1,PZ,1 PZ,-
4B,KILLARK,OT-2CG,"BODY,CVR,GASK 3/4"" T AL", $15.56 ,USD,1,PZ,1 PZ,-
4B,KILLARK,OLB-9CG,"BODY,CVR,GASK 3-1/2"" LB AL", $240.51 ,USD,1,PZ,1 PZ,-
4B,KILLARK,OLB-0CG,"BODY,CVR,GASK 4"" LB AL", $237.92 ,USD,1,PZ,1 PZ,-
5B,P2,95011500,BOLT-1/4x2-1/2 EYE-HXHD-SS, Descontinuado ,USD,1,PZ,1 PZ,-
4B,KILLARK,FXCS-4B4,"BOX CVR 2PB 1/2""F-THRU GRN/RED", $780.05 ,USD,1,PZ,1 PZ,-
4B,KILLARK,FXCS-2A15,"BOX CVR 2PB 1PL 3/4"" DEAD RL", $947.66 ,USD,1,PZ,1 PZ,-
4B,KILLARK,FXCS-5B4-U,"BOX CVR 2PB 3/4""F-THRU GR/RD U CON", $789.10 ,USD,1,PZ,1 PZ,-
4B,KILLARK,FXCS-5B30RL-GL,"BOX CVR 2PL 3/4"" F-THRU RL/GL", $901.05 ,USD,1,PZ,1 PZ,-
5H,Outdoor,BUL-1L4K-U,BUL1L4KU, $287.27 ,USD,1,PZ,1 PZ,M
5I,Industrial,BYMB-36002-AHQ,BYMB36002AHQ, Descontinuado ,USD,1,PZ,1 PZ,-
5I,Industrial,BYMB36002AHQ,BYMB-36002-AHQ, Descontinuado ,USD,1,PZ,1 PZ,-
5I,Industrial,BYMB-3600-AHQ,BYMB3600AHQ, Descontinuado ,USD,1,PZ,1 PZ,-
5I,Industrial,BYMB3600AHQ,BYMB-3600-AHQ, Descontinuado ,USD,1,PZ,1 PZ,-
5P,Kim Lighting,C700S3/9L3KUV/VG,C700S3/9L3KUV/VG, $522.81 ,USD,1,PZ,1 PZ,-
3C,Premise,CLKS,"CAB, ACCESS, LT KT W/SWITCH, 20W, 110V", $442.31 ,USD,1,PZ,1 PZ,-
3C,Premise,REKZ,"CAB, ACCESS,REM EQUIP,EQUIP MTG BRKT,5U", $78.60 ,USD,1,PZ,1 PZ,-
4B,KILLARK,D2CCG23,"DISCONTINUED, NO SUB", DESCONTINUADO ,USD,1,PZ,1 PZ,M
4B,KILLARK,D2CG2MMR3,"DISCONTINUED, SUB HKH1ANP2M41EK5", DESCONTINUADO ,USD,1,PZ,1 PZ,M
4B,KILLARK,DAG-100,WIRE GUARD FOR 100W, $17.89 ,USD,1,PZ,1 PZ,M
4B,KILLARK,DB-12148,DISCONT'D-JUNCT BX CL II 12X14X8-USE INV," $2,665.26 ",USD,1,PZ,1 PZ,M
4B,KILLARK,DBF32302,DISCONTINUED-DBF 32W 2L 120-277V," $2,106.30 ",USD,1,PZ,1 PZ,C
4B,KILLARK,DBF32303,DISCONTINUED-DBF 32W 3L 120-277V," $2,111.95 ",USD,1,PZ,1 PZ,M
4B,KILLARK,DBFE232302,DISCONTINUED-DBF EMER 32W 2L 120-277V," $2,783.97 ",USD,1,PZ,1 PZ,M
4B,KILLARK,DCGE-10,GLASS GLOBE 100W CLII, $97.05 ,USD,1,PZ,1 PZ,M
5H,Outdoor,DDL140L1,DDL-140L-1, $281.92 ,USD,1,PZ,1 PZ,M
3C,Premise,HSQ3636,"CABINET, QUADCAB,WALLMNT,3'HX36""D,WIN,BK"," $3,306.90 ",USD,1,PZ,1 PZ,-
5H,Outdoor,DDL56L4K1NA,DDL-56L-4K-1-NA OBS, $243.04 ,USD,1,PZ,1 PZ,M
3C,Premise,HSQ4836,"CABINET, QUADCAB,WALLMNT,4'HX36""D,WIN,BK"," $3,474.59 ",USD,1,PZ,1 PZ,-
3C,Premise,RE2,"CABINET, REM EQUIP,2 HUB,32""H,LT GY", $500.41 ,USD,1,PZ,1 PZ,-
3C,Premise,RE4,"CABINET, REM EQUIP,4 HUB,32""H,GY", $502.29 ,USD,1,PZ,1 PZ,-
5H,Outdoor,DDL9LU,DDL-9LU, $258.56 ,USD,1,PZ,1 PZ,C
3C,Premise,C6ASCSLSZHGY-FT,CABLE UTP CAT 6 A  CMR BOBINA 1000FTGRIS, $0.71 ,USD,1000,FT,1000 FT,-
4B,KILLARK,DE3B2626E01,DISC-DE3 EMRG CFL BIPIN 26N26E 120V C2D1," $2,073.11 ",USD,1,PZ,1 PZ,M
4B,KILLARK,DEDS-30,CL II 30A NON-FUSIBLE DISC(DE)," $1,209.78 ",USD,1,PZ,1 PZ,M
3C,Premise,C5ESCBCMRB,"CABLE, SPEEDCHANNEL,C5E,CMR,BL,305M", $0.32 ,USD,1000,FT,1000 FT,-
3C,Premise,HLF0690B,"CABLEMGT, LAD-RCK,FLAT TURN,6""W,BK", $169.83 ,USD,1,PZ,1 PZ,-
3C,Premise,HLMPK19,"CABLEMGT, LAD-RCK,MNTG KT TO RELAY RACK", $46.51 ,USD,1,PZ,1 PZ,-
3C,Premise,HLTK,"CABLEMGT, LAD-RCK,T-JUNCTION SPLICE KT", $24.77 ,USD,1,PZ,1 PZ,-
4B,KILLARK,UGR0C-15232QW,"CANADIAN ACCEPTOR, 15A 250V QUICK-WIRE", $310.41 ,USD,1,PZ,1 PZ,-
3C,Premise,HIC,"CAP ASSEMBLY, HI-IMPACT SYS", $18.61 ,USD,1,PZ,1 PZ,-
4B,KILLARK,Y-5M,"CAP ELBOW 1-1/2"" FE", $99.74 ,USD,1,PZ,1 PZ,-
5Q,AAL-Arch Area Ltg,CB12R,CB12R, Descontinuado ,USD,1,PZ,1 PZ,-
5C,Columbia Lighting,93123033,CBT14-LS35, $80.61 ,USD,1,PZ,1 PZ,-
5C,Columbia Lighting,93123034,CBT14-LS40, $80.61 ,USD,1,PZ,1 PZ,-
5C,Columbia Lighting,93123035,CBT22-LS35, $80.61 ,USD,1,PZ,1 PZ,-
5C,Columbia Lighting,93123036,CBT22-LS40, $80.61 ,USD,1,PZ,1 PZ,-
5C,Columbia Lighting,93123037,CBT24-LS35, $121.62 ,USD,1,PZ,1 PZ,-
3C,Premise,DFPCLCLCS3SM,"FIBER, P-CORD,PL,SM,DUP,LC-LC,3M", $52.73 ,USD,1,PZ,1 PZ,M
3C,Premise,DFPCLCSCE3MM,"FIBER, P-CORD,PL,OM3,DUP,LC-SC,3M", $42.37 ,USD,1,PZ,1 PZ,M
3C,Premise,DFPCSCSCE3MM,"FIBER, P-CORD,PL,OM3,DUP,SC-SC,3M", $38.20 ,USD,1,PZ,1 PZ,M
3C,Premise,DFRCLCLCE1MM,"FIBER, P-CORD,R,OM3,DUP,LC-LC,1M", $46.01 ,USD,1,PZ,1 PZ,M
5C,Columbia Lighting,93123038,CBT24-LS40, $121.62 ,USD,1,PZ,1 PZ,-
5E,Dual-Lite,93104746,CCRG, $69.58 ,USD,1,PZ,1 PZ,-
5C,Columbia Lighting,WC4-232-EU,CD241019F000000, $96.04 ,USD,1,PZ,1 PZ,M
5C,Columbia Lighting,SHLD ASY WC 4FT,CD8013802000000, $57.55 ,USD,1,PZ,1 PZ,M
5C,Columbia Lighting,93114403,CFP22-3335-HE, $114.20 ,USD,1,PZ,1 PZ,-
5C,Columbia Lighting,93114366,CFP22-40/33/2840-ELL14, $355.37 ,USD,1,PZ,1 PZ,-
5C,Columbia Lighting,93087468,CFP24-4140-HE, $184.32 ,USD,1,PZ,1 PZ,-
5C,Columbia Lighting,93090920,CFP24-5540, $184.16 ,USD,1,PZ,1 PZ,-
5I,Industrial,DOK-18LU-5K-SP-C6,95011589, $444.48 ,USD,1,PZ,1 PZ,M
4B,KILLARK,VBQ3034CN20,CH/EHD 30A REC 20A BRKR 3W4P," $8,801.26 ",USD,1,PZ,1 PZ,-
5C,Columbia Lighting,93095151,CHB2-40LX-FA-EDU, $274.58 ,USD,1,PZ,1 PZ,-
5C,Columbia Lighting,93095155,CHB2-40MH-FA-EDU, $361.80 ,USD,1,PZ,1 PZ,-
5C,Columbia Lighting,93095153,CHB2-40ML-FA-EDU, $341.17 ,USD,1,PZ,1 PZ,-
5C,Columbia Lighting,93095152,CHB2-50LX-FA-EDU, $234.27 ,USD,1,PZ,1 PZ,-
5C,Columbia Lighting,93097702,CHB2-50MH-FA-EDU-ELL14, $990.24 ,USD,1,PZ,1 PZ,-
5C,Columbia Lighting,93097704,CHB2-50MV-FA-EDU-ELL14, $990.24 ,USD,1,PZ,1 PZ,-
4B,KILLARK,VBQ3034SH20,CIDI 30A REC 20A BKR 3W4P FHL," $9,561.79 ",USD,1,PZ,1 PZ,-
4B,KILLARK,EXH1A8,"CIR BREAK HANDLE ASSEM  8""BOX 150A MAX", $471.80 ,USD,1,PZ,1 PZ,-
4B,KILLARK,B7CC-WJDB-62125,CIRCT BREAKER CH 125A JDB 2P 600V," $13,301.20 ",USD,1,PZ,1 PZ,-
4B,KILLARK,B7CC-WJDB-62150,CIRCT BREAKER CH 150A JDB 2P 600V," $11,975.81 ",USD,1,PZ,1 PZ,-
4B,KILLARK,B7CC-WJDB-63150,CIRCT BREAKER CH 150A JDB 3P 600V," $14,324.26 ",USD,1,PZ,1 PZ,-
4B,KILLARK,B7CA-WEHD-42015,CIRCT BREAKER CH 15A EHD 2P 480V," $4,998.56 ",USD,1,PZ,1 PZ,-
4B,KILLARK,B7CA-WEHD-43015,CIRCT BREAKER CH 15A EHD 3P 480V," $5,236.88 ",USD,1,PZ,1 PZ,-
4B,KILLARK,B7CC-WJDB-62175,CIRCT BREAKER CH 175A JDB 2P 600V," $11,975.81 ",USD,1,PZ,1 PZ,-
4B,KILLARK,B7CA-WEHD-42040,CIRCT BREAKER CH 40A EHD 2P 480V," $5,040.90 ",USD,1,PZ,1 PZ,-
4B,KILLARK,DVA-110,"FIXTURE, 100W PEND 1/2"" HUB", $441.07 ,USD,1,PZ,1 PZ,M
4B,KILLARK,DVA2,DV/DVL SERIES 3/4'', $122.06 ,USD,1,PZ,1 PZ,M
4B,KILLARK,DVL1630,DV LED 16W 120-277VAC BODY ONLY, $627.29 ,USD,1,PZ,1 PZ,M
4B,KILLARK,DVL1630A2G,"DV LED 16W 120-277VAC 3/4"" PEND GRD", $758.76 ,USD,1,PZ,1 PZ,M
4B,KILLARK,B7CA-WEHD-43040,CIRCT BREAKER CH 40A EHD 3P 480V," $5,537.49 ",USD,1,PZ,1 PZ,-
4B,KILLARK,B7CA-WEHD-42060,CIRCT BREAKER CH 60A EHD 2P 480V," $5,088.08 ",USD,1,PZ,1 PZ,-
4B,KILLARK,B7BLA2000,"CIRCUIT BREAKER HANDLE, 2POLE", $147.78 ,USD,1,PZ,1 PZ,-
4B,KILLARK,KRS-215-120,"CL1 20A 2W3P REC/1/2"" DEAD END", $760.68 ,USD,1,PZ,1 PZ,-
4B,KILLARK,KP-303E45,CL1 30A 2W3P PLUG .875-1.125, $559.32 ,USD,1,PZ,1 PZ,-
4B,KILLARK,KP-303E67,CL1 30A 2W3P PLUG 1.125-1.375, $525.66 ,USD,1,PZ,1 PZ,-
4B,KILLARK,KRAJC-2303,"CL1 30A 2W3P REC/3/4""W/AJC BX"," $1,054.42 ",USD,1,PZ,1 PZ,-
4B,KILLARK,KRS-218-2304,"CL1 30A3W4PREC/3/4""FDTHRU BX", $817.27 ,USD,1,PZ,1 PZ,-
4B,KILLARK,VXAGG-220PX,CL1 DIV2 CEILING DEEP BOX, $175.90 ,USD,1,PZ,1 PZ,-
5H,Outdoor,CL1A-30LU-5K-3-DB,CL1A30LU5K3DB," $1,154.37 ",USD,1,PZ,1 PZ,-
5H,Outdoor,CL1A-30LU-5K-3-DBT,CL1A30LU5K3DB," $1,154.37 ",USD,1,PZ,1 PZ,-
5H,Outdoor,CL1A30LU5K3DB,CL1A-30LU-5K-3-DBT," $1,154.37 ",USD,1,PZ,1 PZ,-
5L,Security Lighting,CLED-HL-7-UNV-S-5-WH-MP,CLEDHL7UNVS5WHMP, Descontinuado ,USD,1,PZ,1 PZ,-
5L,Security Lighting,CLEDHL7UNVS5WHMP,CLED-HL-7-UNV-S-5-WH-MP, Descontinuado ,USD,1,PZ,1 PZ,-
5L,Security Lighting,CLED-HL-HE-7-UNV-S-5-WH-MP,CLEDHLE7UNVS5WHMP, $508.65 ,USD,1,PZ,1 PZ,B
5L,Security Lighting,CLED-LL-7-UNV-S-5-WH-MP,CLEDLL7UNVS5WHMP, $676.38 ,USD,1,PZ,1 PZ,-
5L,Security Lighting,CLEDLL7UNVS5WHMP,CLED-LL-7-UNV-S-5-WH-MP, $676.38 ,USD,1,PZ,1 PZ,-
5L,Security Lighting,CLED-LLHE-7-UNV-S-5-WH-MP,CLEDLLHE7UNVS5WHMP, $491.57 ,USD,1,PZ,1 PZ,-
5L,Security Lighting,CLEDLLHE7UNVS5WHMP,CLED-LLHE-7-UNV-S-5-WH-MP, $491.57 ,USD,1,PZ,1 PZ,-
5L,Security Lighting,CLED-LW-7-UNV-S-5-WH-MP,CLEDLW7UNVS5WHMP, Descontinuado ,USD,1,PZ,1 PZ,-
4B,KILLARK,E17SA,"COND BODY CORROSAFE7 1/2"" E", $15.94 ,USD,1,PZ,1 PZ,M
4B,KILLARK,E27SA,"COND BODY CORROSAFE7 3/4"" E", $23.03 ,USD,1,PZ,1 PZ,M
4B,KILLARK,E37SA,"COND BODY, CORROSAFE7 1"" E", $24.40 ,USD,1,PZ,1 PZ,M
4B,KILLARK,EBB32010A2,"EMERG HALO LAMP LUM 3/4"" PEND"," $2,215.74 ",USD,1,PZ,1 PZ,M
4B,KILLARK,EBB32010A3,"EMERG HALO LAMP LUM 1"" PEND"," $2,206.02 ",USD,1,PZ,1 PZ,M
4B,KILLARK,EBB32010B2,EBB SER BATTERY LUM W/EZB2," $3,568.19 ",USD,1,PZ,1 PZ,M
4B,KILLARK,EBB32010B3,EMERG HALO LAMP LUM 1in BRKT," $2,688.86 ",USD,1,PZ,1 PZ,M
4B,KILLARK,EBB32010X3,"EMERG HALO LAMP LUM 1"" CEIL"," $3,147.00 ",USD,1,PZ,1 PZ,M
4B,KILLARK,EBB-BC,BATTERY CHARGER CIRCUIT BOARD, $71.68 ,USD,1,PZ,1 PZ,M
4B,KILLARK,EBB-RB,BATTERY RECHARGABLE EBB SERIES, $82.08 ,USD,1,PZ,1 PZ,M
4B,KILLARK,EBF261,FIXT 26W/120V TANK OBS, $785.03 ,USD,1,PZ,1 PZ,M
4B,KILLARK,EBF261X2G,"FIXT 26W/120V 3/4"" CEIL GUARD"," $1,041.05 ",USD,1,PZ,1 PZ,C
5L,Security Lighting,CLEDLW7UNVS5WHMP,CLED-LW-7-UNV-S-5-WH-MP, Descontinuado ,USD,1,PZ,1 PZ,-
4B,KILLARK,EBS23DH-PNBE,EBS +2EBSEL +GRD +EXIT +INTEGRAL PTT," $6,260.96 ",USD,1,PZ,1 PZ,M
4B,KILLARK,EBS23DH-PNBG,EBS +2EBSEL HDS/GRDS +INTEGRAL PTT," $6,475.52 ",USD,1,PZ,1 PZ,M
4B,KILLARK,EBS23DH-PNCE,EBS 1 EBSHK 1 EBSEL/EXIT +INTEGRL PTT," $6,709.11 ",USD,1,PZ,1 PZ,M
5L,Security Lighting,CLED-LW-HE--7-UNV-S-4-WH-MP,CLEDLWHE7UNVS4WHMP, $410.68 ,USD,1,PZ,1 PZ,-
4B,KILLARK,EBS23DH-PNN,EBS +INTEGRAL PTT FOR REMOTE HEADS," $3,811.24 ",USD,1,PZ,1 PZ,M
5L,Security Lighting,CLEDLWHE7UNVS4WHMP,CLED-LW-HE--7-UNV-S-4-WH-MP, $410.68 ,USD,1,PZ,1 PZ,-
5L,Security Lighting,CLED-XL-7-UNV-S-5-WH-MP,CLEDXL7UNVS5WHMP, $926.57 ,USD,1,PZ,1 PZ,-
5L,Security Lighting,CLEDXL7UNVS5WHMP,CLED-XL-7-UNV-S-5-WH-MP, $926.57 ,USD,1,PZ,1 PZ,-
5L,Security Lighting,CLED-XLHE-7-UNV-S-5-WH-MP,CLEDXLHE7UNVS5WHMP, $840.16 ,USD,1,PZ,1 PZ,-
5L,Security Lighting,CLEDXLHE7UNVS5WHMP,CLED-XLHE-7-UNV-S-5-WH-MP, $840.16 ,USD,1,PZ,1 PZ,-
4B,KILLARK,EBSEL1030,EBS FACTORY SEALED EL HEAD ONLY - ORDER, $558.49 ,USD,1,PZ,1 PZ,M
4B,KILLARK,XCS-42S3C5,CLI 0S3C5 CV W/ SWB-42 BX (CS), $826.67 ,USD,1,PZ,1 PZ,-
4B,KILLARK,EBSHK1030,EBS 10W30VDC HK HEAD ONLY (NO FITTINGS), $861.54 ,USD,1,PZ,1 PZ,M
4B,KILLARK,ECF-110,"FLEX COUPLING ECF 1/2""X10"" BRONZE", $346.10 ,USD,1,PZ,1 PZ,M
4B,KILLARK,ECF-112,"FLEX COUPLING ECF 1/2""X12"" BRONZE", $298.06 ,USD,1,PZ,1 PZ,M
4B,KILLARK,ECF-115,"FLEX COUPLING ECF 1/2""X15"" BRONZE", $300.49 ,USD,1,PZ,1 PZ,M
4B,KILLARK,ECF-118,"FLEX COUPLING ECF 1/2""X18"" BRONZE", $341.62 ,USD,1,PZ,1 PZ,M
4B,KILLARK,XCS-0B24-GL,CLI 120V GRN PL CV        (CS), $294.26 ,USD,1,PZ,1 PZ,-
4B,KILLARK,ECF-124,"FLEX COUPLING 1/2""X24"" BRONZE", $370.11 ,USD,1,PZ,1 PZ,M
4B,KILLARK,XS-22C,"CLI 20A 2P 3/4"" DEAD-END  (CS)", $175.85 ,USD,1,PZ,1 PZ,-
4B,KILLARK,ECF-136,"FLEX COUPLING 1/2""X36"" BRONZE", $414.96 ,USD,1,PZ,1 PZ,M
4B,KILLARK,ECF-14,"FLEX COUPLING 1/2""X 4"" BRONZE", $409.14 ,USD,1,PZ,1 PZ,M
4B,KILLARK,ECF-16,"FLEX COUPLING 1/2""X 6"" BRONZE", $281.26 ,USD,1,PZ,1 PZ,M
4B,KILLARK,XCS-0A9,CLI 3 MINI BLACK PB CV    (CS)," $1,543.98 ",USD,1,PZ,1 PZ,-
4B,KILLARK,ECF-215,"FLEX COUPLING ECF 3/4""X15"" BRONZE", $366.55 ,USD,1,PZ,1 PZ,M
4B,KILLARK,ECF-218,"FLEX COUPLING ECF 3/4""X18"" BRONZE", $380.52 ,USD,1,PZ,1 PZ,M
